t,x,y,z,odom_yaw,cx,cy,cz,label,rot1,rot2,rot3,rot4,rot5,rot6,rot7,rot8,rot9
1714313239486415095,3.58205,-0.989777,-0.488678,0.206458,3.746,0.118658,-0.0543037,Three,0.948159,-0.295403,-0.117184,0.30124,0.952895,0.0352838,0.101241,-0.0687549,0.992483
1714313239493216734,3.57959,-0.989105,-0.488185,0.19823,3.74341,0.118589,-0.0542297,Three,0.948161,-0.295409,-0.117152,0.301244,0.952894,0.0352879,0.101209,-0.0687499,0.992487
1714313239499810143,3.5808,-0.989419,-0.488628,0.208419,3.7447,0.118641,-0.0545038,Three,0.94816,-0.295409,-0.117158,0.301244,0.952894,0.0352866,0.101215,-0.0687505,0.992486
1714313239506785038,3.57847,-0.988748,-0.488057,0.19722,3.74223,0.118568,-0.0542135,Three,0.948163,-0.295401,-0.117159,0.301236,0.952896,0.0352896,0.101215,-0.0687527,0.992486
1714313239513577872,3.57925,-0.988932,-0.488145,0.196725,3.74303,0.118576,-0.0542242,Three,0.948167,-0.295389,-0.117155,0.301225,0.9529,0.0352966,0.10121,-0.068757,0.992486
1714313239520261467,3.57979,-0.98894,-0.488267,0.198108,3.74356,0.118631,-0.0542345,Three,0.948173,-0.295364,-0.117168,0.3012,0.952908,0.0352922,0.101226,-0.0687541,0.992485
1714313239527212946,3.57519,-0.987798,-0.487706,0.183074,3.7388,0.118418,-0.054207,Three,0.948167,-0.29538,-0.117172,0.301214,0.952904,0.0352703,0.101236,-0.068736,0.992485
1714313239534374433,3.5779,-0.98845,-0.488012,0.199157,3.7416,0.118578,-0.054207,Three,0.94817,-0.295373,-0.117167,0.301205,0.952908,0.0352492,0.101238,-0.0687135,0.992486
1714313239541252604,3.58028,-0.989145,-0.488655,0.202452,3.74413,0.118643,-0.0544782,Three,0.948165,-0.295381,-0.117188,0.301212,0.952906,0.0352294,0.101263,-0.0687017,0.992485
1714313239546878495,3.57907,-0.988732,-0.488352,0.194906,3.74284,0.118593,-0.0542439,Three,0.94817,-0.295356,-0.11721,0.30119,0.952912,0.0352476,0.10128,-0.0687231,0.992481
1714313239552497197,3.58093,-0.989209,-0.488578,0.199297,3.74477,0.118652,-0.0542681,Three,0.948174,-0.295346,-0.117203,0.301179,0.952916,0.0352391,0.101277,-0.068712,0.992483
1714313239558090109,3.58093,-0.989284,-0.488826,0.204802,3.74481,0.118624,-0.0545043,Three,0.94817,-0.29536,-0.117205,0.301191,0.952913,0.035225,0.101282,-0.0687003,0.992483
1714313239563873775,3.58007,-0.989121,-0.488474,0.200279,3.74391,0.118608,-0.0542373,Three,0.948163,-0.295378,-0.11721,0.301211,0.952906,0.0352329,0.101283,-0.0687114,0.992482
1714313239569523279,3.57875,-0.988705,-0.488433,0.199437,3.74253,0.118574,-0.0542381,Three,0.948163,-0.295368,-0.117242,0.301204,0.952908,0.0352432,0.101311,-0.0687301,0.992478
1714313239575026329,3.58138,-0.989369,-0.489043,0.202091,3.7453,0.118656,-0.0545159,Three,0.948167,-0.295353,-0.117246,0.301192,0.952911,0.0352708,0.101308,-0.0687563,0.992476
1714313239582158811,3.5802,-0.98915,-0.488659,0.195764,3.74407,0.118583,-0.0542555,Three,0.948161,-0.295369,-0.117252,0.301212,0.952904,0.0353025,0.101302,-0.06879,0.992475
1714313239587910053,3.57976,-0.989035,-0.488726,0.199117,3.74363,0.118596,-0.0542499,Three,0.948155,-0.295376,-0.117285,0.301221,0.952901,0.0352965,0.101335,-0.0687952,0.992471
1714313239594341175,3.58018,-0.989217,-0.488952,0.197351,3.7441,0.118593,-0.0542558,Three,0.948146,-0.295386,-0.117328,0.301232,0.952898,0.035279,0.101381,-0.0687927,0.992466
1714313239600248670,3.5792,-0.989067,-0.488862,0.197106,3.74311,0.118577,-0.0542422,Three,0.948134,-0.29542,-0.117338,0.301265,0.952888,0.0352603,0.101393,-0.0687813,0.992466
1714313239605997359,3.58041,-0.989408,-0.489035,0.198517,3.74439,0.118603,-0.05426,Three,0.948135,-0.295417,-0.11734,0.301261,0.95289,0.0352543,0.101397,-0.0687757,0.992466
1714313239611692330,3.5801,-0.989237,-0.489037,0.199896,3.74404,0.118614,-0.0542565,Three,0.948138,-0.295402,-0.117352,0.301247,0.952894,0.0352526,0.10141,-0.0687763,0.992464
1714313239617334679,3.57949,-0.98906,-0.489009,0.199242,3.74341,0.118586,-0.0542337,Three,0.948138,-0.295396,-0.11737,0.301242,0.952896,0.0352509,0.101428,-0.0687795,0.992462
1714313239623034114,3.57953,-0.989009,-0.489037,0.198613,3.74343,0.1186,-0.0542315,Three,0.948141,-0.295385,-0.117377,0.30123,0.9529,0.0352429,0.101439,-0.0687728,0.992462
1714313239629971637,3.58089,-0.989339,-0.489213,0.201285,3.74485,0.118671,-0.0542725,Three,0.948143,-0.29538,-0.11737,0.301224,0.952902,0.0352364,0.101434,-0.0687637,0.992463
1714313239636580955,3.58037,-0.989275,-0.489381,0.203888,3.74435,0.118611,-0.054517,Three,0.94814,-0.295391,-0.117364,0.301235,0.952899,0.0352344,0.101428,-0.0687615,0.992464
1714313239643428209,3.57857,-0.988791,-0.488906,0.198118,3.74245,0.118574,-0.0542368,Three,0.948137,-0.295397,-0.117371,0.30124,0.952898,0.0352139,0.10144,-0.0687443,0.992464
1714313239650459826,3.58153,-0.98966,-0.489553,0.207173,3.74559,0.118654,-0.0545357,Three,0.948135,-0.295407,-0.117366,0.301248,0.952896,0.0351989,0.10144,-0.0687295,0.992465
1714313239657237567,3.58031,-0.989201,-0.489109,0.199574,3.74424,0.118648,-0.0542437,Three,0.948142,-0.295384,-0.117367,0.301226,0.952903,0.0352082,0.10144,-0.0687365,0.992464
1714313239664063363,3.58117,-0.989389,-0.489503,0.205476,3.74516,0.118673,-0.0544949,Three,0.948144,-0.295373,-0.117378,0.301217,0.952905,0.035225,0.101446,-0.0687547,0.992462
1714313239671107467,3.58018,-0.989172,-0.489039,0.200394,3.7441,0.118649,-0.0542594,Three,0.948143,-0.295388,-0.11735,0.301231,0.9529,0.0352328,0.101415,-0.0687551,0.992465
1714313239677903920,3.58079,-0.989386,-0.489085,0.197304,3.74475,0.118683,-0.0542363,Three,0.948139,-0.295402,-0.117348,0.301246,0.952895,0.0352387,0.101411,-0.0687618,0.992465
1714313239684783756,3.58001,-0.989201,-0.48895,0.195978,3.74393,0.118622,-0.0542589,Three,0.948141,-0.295402,-0.117331,0.301244,0.952896,0.0352328,0.101396,-0.0687509,0.992468
1714313239691598026,3.57951,-0.988986,-0.488952,0.196205,3.7434,0.118616,-0.0542512,Three,0.948144,-0.295386,-0.11735,0.301227,0.952902,0.0352206,0.101419,-0.0687431,0.992466
1714313239698457625,3.57958,-0.989041,-0.489273,0.207854,3.74352,0.118629,-0.0545071,Three,0.948138,-0.295399,-0.117364,0.30124,0.952898,0.0352127,0.101434,-0.0687412,0.992464
1714313239705509715,3.57805,-0.988742,-0.4888,0.198655,3.74192,0.11857,-0.0542301,Three,0.94813,-0.295424,-0.117361,0.301266,0.95289,0.0352127,0.101429,-0.068743,0.992465
1714313239712207687,3.57993,-0.989188,-0.488996,0.201325,3.74386,0.118657,-0.0542579,Three,0.948135,-0.295414,-0.117346,0.301256,0.952893,0.0352255,0.101412,-0.0687496,0.992466
1714313239718057487,3.57933,-0.989126,-0.489132,0.200402,3.74328,0.118618,-0.0544844,Three,0.948129,-0.295436,-0.11734,0.301278,0.952885,0.0352313,0.101403,-0.0687559,0.992467
1714313239723622382,3.58181,-0.989855,-0.489132,0.199276,3.74585,0.118707,-0.0542685,Three,0.948128,-0.295447,-0.117318,0.301289,0.952881,0.0352448,0.101377,-0.0687632,0.992469
1714313239729357939,3.58376,-0.990382,-0.489627,0.208049,3.74791,0.1188,-0.0545756,Three,0.948128,-0.295454,-0.117305,0.301296,0.952879,0.0352443,0.101365,-0.0687597,0.99247
1714313239735039236,3.58271,-0.990085,-0.489479,0.209492,3.74681,0.118754,-0.0545375,Three,0.948129,-0.29545,-0.11731,0.30129,0.952881,0.0352345,0.101372,-0.0687511,0.99247
1714313239741281901,3.58106,-0.989625,-0.489045,0.196107,3.74506,0.118677,-0.0542768,Three,0.94813,-0.295441,-0.117317,0.301284,0.952883,0.0352508,0.101375,-0.0687682,0.992469
1714313239747101927,3.58054,-0.989465,-0.489035,0.201342,3.74452,0.118667,-0.0542685,Three,0.948129,-0.295438,-0.117334,0.301282,0.952883,0.0352566,0.101389,-0.0687784,0.992466
1714313239752834736,3.58065,-0.989424,-0.489047,0.20364,3.74462,0.118714,-0.0542537,Three,0.948131,-0.295431,-0.117339,0.301276,0.952885,0.0352573,0.101394,-0.0687798,0.992466
1714313239758590135,3.58027,-0.98929,-0.488985,0.19843,3.74421,0.11872,-0.0542491,Three,0.948132,-0.295429,-0.117336,0.301273,0.952886,0.0352577,0.101392,-0.0687791,0.992466
1714313239764173805,3.58247,-0.989752,-0.489544,0.21936,3.7465,0.118893,-0.0545251,Three,0.948133,-0.295421,-0.117342,0.301267,0.952888,0.0352646,0.101396,-0.0687869,0.992465
1714313239769674369,3.57643,-0.987757,-0.488609,0.323174,3.74007,0.119004,-0.0543473,Three,0.948134,-0.295421,-0.117343,0.301268,0.952886,0.0352847,0.101391,-0.0688063,0.992464
1714313239775405609,3.57384,-0.986952,-0.488155,0.217277,3.73733,0.118986,-0.054177,Three,0.948134,-0.295415,-0.117353,0.301265,0.952887,0.0353013,0.101396,-0.0688247,0.992463
1714313239781252681,3.57349,-0.986672,-0.48803,0.211275,3.7369,0.119125,-0.0541482,Three,0.948138,-0.295408,-0.117342,0.301257,0.952889,0.0352959,0.101387,-0.0688154,0.992464
1714313239787604555,3.57259,-0.986087,-0.487807,0.219573,3.73585,0.119399,-0.0541199,Three,0.948141,-0.295404,-0.117325,0.301252,0.952891,0.0352973,0.101371,-0.0688112,0.992466
1714313239794830316,3.57784,-0.987167,-0.488575,0.211962,3.74123,0.119896,-0.0542219,Three,0.948141,-0.295397,-0.11734,0.301249,0.952891,0.0353329,0.101375,-0.0688493,0.992463
1714313239802255023,3.58584,-0.988896,-0.489854,0.216873,3.74948,0.120614,-0.0545915,Three,0.948142,-0.295397,-0.117333,0.301251,0.952889,0.0353561,0.101361,-0.0688694,0.992463
1714313239809237326,3.58099,-0.986869,-0.48923,0.317278,3.74421,0.121144,-0.0546551,Three,0.94814,-0.295408,-0.117319,0.30126,0.952887,0.035339,0.101353,-0.06885,0.992465
1714313239816279209,3.56909,-0.983046,-0.487097,0.211866,3.73154,0.121294,-0.0541034,Three,0.948142,-0.295414,-0.117293,0.301262,0.952887,0.0353201,0.101333,-0.0688244,0.992469
1714313239822958161,3.57464,-0.983944,-0.487987,0.195178,3.73717,0.121953,-0.0543948,Three,0.948153,-0.295383,-0.117284,0.30123,0.952897,0.0353255,0.101325,-0.0688234,0.99247
1714313239829608111,3.5815,-0.985037,-0.489188,0.206323,3.74415,0.122875,-0.0547871,Three,0.948157,-0.295366,-0.117291,0.301215,0.952901,0.0353352,0.10133,-0.0688332,0.992469
1714313239836342316,3.56666,-0.980146,-0.487111,0.192393,3.72839,0.123105,-0.0545126,Three,0.948158,-0.295357,-0.117306,0.301208,0.952903,0.0353483,0.10134,-0.0688492,0.992467
1714313239843710705,3.58208,-0.983626,-0.488981,0.220881,3.74426,0.124408,-0.0545226,Three,0.948153,-0.295367,-0.117318,0.301219,0.952899,0.0353508,0.10135,-0.0688563,0.992465
1714313239850496971,3.58007,-0.98238,-0.488702,0.200258,3.74195,0.125029,-0.0544864,Three,0.94815,-0.295373,-0.117331,0.301227,0.952897,0.0353557,0.101361,-0.0688658,0.992463
1714313239857263038,3.5772,-0.9809,-0.488289,0.214395,3.73874,0.125624,-0.0544491,Three,0.948147,-0.295381,-0.117336,0.301232,0.952896,0.0353239,0.101375,-0.0688375,0.992464
1714313239862959828,3.57824,-0.980495,-0.488162,0.214177,3.7396,0.1263,-0.0542231,Three,0.948149,-0.295373,-0.117341,0.301223,0.9529,0.0353097,0.101384,-0.0688246,0.992464
1714313239869186856,3.57922,-0.980126,-0.488628,0.196175,3.74047,0.126903,-0.0544721,Three,0.948147,-0.295364,-0.117378,0.301218,0.952901,0.0353205,0.101417,-0.0688454,0.992459
1714313239875900716,3.57269,-0.97756,-0.487822,0.215347,3.73343,0.127409,-0.0543957,Three,0.948144,-0.295362,-0.117409,0.301219,0.9529,0.0353367,0.101442,-0.0688701,0.992455
1714313239882726950,3.57339,-0.977171,-0.487588,0.209101,3.73396,0.127986,-0.0541123,Three,0.948144,-0.295359,-0.117411,0.301218,0.9529,0.0353561,0.101439,-0.0688891,0.992454
1714313239889739366,3.5827,-0.979105,-0.488869,0.214202,3.7435,0.128847,-0.0542924,Three,0.948148,-0.295345,-0.117415,0.301207,0.952902,0.0353811,0.101436,-0.0689129,0.992452
1714313239896646182,3.57913,-0.977601,-0.488586,0.190773,3.73965,0.129155,-0.05445,Three,0.948152,-0.295329,-0.117422,0.301193,0.952906,0.0353923,0.10144,-0.068924,0.992451
1714313239903433154,3.57226,-0.975218,-0.487511,0.209188,3.7323,0.12942,-0.0543402,Three,0.948153,-0.295338,-0.117397,0.301199,0.952905,0.0353827,0.101418,-0.068908,0.992455
1714313239910235505,3.56754,-0.973601,-0.486662,0.20179,3.72724,0.129505,-0.054263,Three,0.948163,-0.295325,-0.11735,0.301183,0.952909,0.0353917,0.101372,-0.0689009,0.99246
1714313239917250123,3.56861,-0.973588,-0.486504,0.204475,3.72824,0.129814,-0.0540239,Three,0.948166,-0.295317,-0.117343,0.301176,0.952911,0.0353978,0.101364,-0.0689039,0.99246
1714313239924421981,3.57446,-0.975091,-0.487648,0.214876,3.73437,0.130189,-0.0543806,Three,0.948157,-0.295337,-0.117366,0.301198,0.952904,0.0354061,0.101382,-0.0689209,0.992457
1714313239931446916,3.57606,-0.975449,-0.487542,0.206372,3.73598,0.130328,-0.0541317,Three,0.948158,-0.295337,-0.117355,0.301199,0.952903,0.0354229,0.101366,-0.0689337,0.992458
1714313239938208998,3.57762,-0.975695,-0.487684,0.209127,3.73754,0.130401,-0.0541551,Three,0.948173,-0.295298,-0.117337,0.301157,0.952917,0.0354042,0.101358,-0.0689062,0.992461
1714313239944811440,3.57509,-0.974973,-0.487373,0.206341,3.7349,0.130341,-0.0541386,Three,0.948172,-0.295298,-0.11734,0.301154,0.952919,0.0353782,0.101369,-0.0688822,0.992461
1714313239951629010,3.57722,-0.975613,-0.487875,0.218613,3.73716,0.130376,-0.0544278,Three,0.948172,-0.295304,-0.117326,0.301157,0.952919,0.0353602,0.10136,-0.0688612,0.992464
1714313239958746251,3.57277,-0.974544,-0.487402,0.197857,3.73257,0.130149,-0.0545869,Three,0.948169,-0.295325,-0.117299,0.301176,0.952913,0.0353447,0.101338,-0.0688403,0.992467
1714313239965377930,3.57091,-0.974186,-0.487162,0.197724,3.73067,0.130047,-0.054589,Three,0.948161,-0.295354,-0.117293,0.301204,0.952905,0.0353428,0.10133,-0.0688396,0.992468
1714313239972532063,3.57055,-0.974242,-0.48708,0.203864,3.73032,0.13001,-0.0546136,Three,0.948153,-0.295387,-0.117275,0.301235,0.952895,0.0353362,0.101312,-0.0688313,0.992471
1714313239979207494,3.56815,-0.97375,-0.486762,0.196859,3.72787,0.129805,-0.0545391,Three,0.948149,-0.295396,-0.117284,0.301245,0.952892,0.0353388,0.10132,-0.0688377,0.992469
1714313239986167420,3.56415,-0.972705,-0.485972,0.191331,3.72367,0.129594,-0.0542395,Three,0.948151,-0.295388,-0.117283,0.301238,0.952893,0.0353503,0.101316,-0.0688475,0.992469
1714313239993378876,3.56898,-0.974001,-0.486964,0.204247,3.72876,0.129671,-0.0545269,Three,0.948157,-0.295358,-0.117313,0.30121,0.952902,0.0353505,0.101347,-0.0688537,0.992466
1714313240000487163,3.56707,-0.973593,-0.486668,0.195821,3.72679,0.129501,-0.0544699,Three,0.948157,-0.29536,-0.117309,0.301213,0.952901,0.0353532,0.101342,-0.0688554,0.992466
1714313240007511167,3.56571,-0.973387,-0.486516,0.18924,3.72542,0.129407,-0.0545239,Three,0.948149,-0.29539,-0.117296,0.30124,0.952893,0.0353414,0.101331,-0.0688432,0.992468
1714313240014267066,3.56794,-0.973949,-0.486877,0.196892,3.72774,0.129488,-0.0545775,Three,0.948151,-0.295379,-0.117306,0.301229,0.952897,0.0353358,0.101343,-0.0688396,0.992467
1714313240021537506,3.56726,-0.973713,-0.486822,0.190997,3.72702,0.129472,-0.0545494,Three,0.948153,-0.295367,-0.11732,0.301216,0.952902,0.0353105,0.101365,-0.0688185,0.992466
1714313240028269913,3.56811,-0.973816,-0.48692,0.19582,3.72787,0.129596,-0.0545663,Three,0.948156,-0.29536,-0.117316,0.301207,0.952905,0.0353014,0.101365,-0.0688078,0.992467
1714313240035046363,3.56899,-0.97394,-0.486996,0.201195,3.72876,0.129677,-0.0545809,Three,0.948162,-0.295344,-0.117306,0.301191,0.95291,0.0353083,0.101354,-0.0688095,0.992468
1714313240042051462,3.57158,-0.974555,-0.487063,0.220253,3.7314,0.129863,-0.054371,Three,0.948163,-0.295343,-0.117298,0.30119,0.95291,0.035311,0.101346,-0.0688097,0.992469
1714313240049179752,3.56715,-0.973331,-0.486718,0.194909,3.7268,0.129739,-0.0545231,Three,0.94816,-0.29535,-0.117309,0.301198,0.952908,0.0353111,0.101355,-0.0688137,0.992468
1714313240055869428,3.57292,-0.974883,-0.487207,0.221129,3.73278,0.130021,-0.0543369,Three,0.948157,-0.295362,-0.117304,0.301209,0.952904,0.0353157,0.101349,-0.0688179,0.992468
1714313240062727345,3.57522,-0.975532,-0.487537,0.219804,3.73519,0.130172,-0.0543764,Three,0.948149,-0.295384,-0.117308,0.301233,0.952896,0.0353206,0.101349,-0.0688263,0.992467
1714313240069411742,3.57407,-0.97518,-0.487303,0.218817,3.73397,0.130161,-0.0543605,Three,0.948152,-0.295383,-0.117288,0.301233,0.952895,0.0353427,0.101324,-0.0688414,0.992469
1714313240076187585,3.57494,-0.975308,-0.48744,0.21772,3.73485,0.130233,-0.0543882,Three,0.948157,-0.295367,-0.117292,0.301218,0.952899,0.0353565,0.101324,-0.0688539,0.992468
1714313240083266883,3.57334,-0.975011,-0.486996,0.207377,3.73318,0.130176,-0.0541177,Three,0.948146,-0.295399,-0.117296,0.30125,0.95289,0.0353453,0.101329,-0.0688479,0.992468
1714313240089947185,3.57267,-0.974832,-0.487336,0.205946,3.73254,0.130124,-0.0545855,Three,0.948148,-0.295398,-0.117282,0.301248,0.952891,0.035348,0.101315,-0.0688462,0.992469
1714313240096849986,3.57484,-0.975322,-0.487332,0.217185,3.73474,0.130229,-0.054387,Three,0.948156,-0.295378,-0.117267,0.301229,0.952895,0.0353709,0.101295,-0.0688613,0.99247
1714313240103844126,3.57414,-0.975121,-0.487312,0.225546,3.73402,0.130151,-0.0543844,Three,0.948159,-0.295362,-0.117285,0.301217,0.952898,0.0354025,0.101304,-0.0688955,0.992467
1714313240109555721,3.57383,-0.974978,-0.487341,0.218138,3.73369,0.130124,-0.0543896,Three,0.948163,-0.295344,-0.117302,0.301202,0.952903,0.0354156,0.101318,-0.0689114,0.992465
1714313240116269347,3.57015,-0.973971,-0.487115,0.206007,3.72988,0.129888,-0.054569,Three,0.948169,-0.295319,-0.117312,0.30118,0.952908,0.0354425,0.101321,-0.0689375,0.992462
1714313240121957799,3.5701,-0.973901,-0.487166,0.207713,3.72982,0.129877,-0.0545673,Three,0.948172,-0.295302,-0.117328,0.301166,0.952913,0.0354525,0.101335,-0.0689504,0.99246
1714313240128100968,3.56933,-0.973782,-0.487064,0.20571,3.72904,0.129817,-0.0545662,Three,0.948168,-0.295316,-0.117325,0.301179,0.952909,0.0354431,0.101333,-0.0689418,0.992461
1714313240135080814,3.56889,-0.973878,-0.486897,0.200157,3.72863,0.129727,-0.0545846,Three,0.948162,-0.295352,-0.117288,0.301214,0.952897,0.0354576,0.101291,-0.0689483,0.992465
1714313240141833342,3.57134,-0.974558,-0.487113,0.202621,3.73117,0.129815,-0.0545991,Three,0.948164,-0.295356,-0.117263,0.301217,0.952895,0.0354751,0.101262,-0.0689579,0.992467
1714313240149209258,3.56789,-0.973478,-0.48643,0.194084,3.72751,0.129802,-0.054294,Three,0.948165,-0.295347,-0.117276,0.301208,0.952899,0.0354615,0.101279,-0.0689478,0.992466
1714313240156136217,3.57306,-0.974753,-0.487481,0.205644,3.73291,0.130163,-0.0546425,Three,0.948158,-0.29536,-0.117298,0.301221,0.952895,0.0354452,0.101304,-0.0689403,0.992464
1714313240163568932,3.5785,-0.97575,-0.488367,0.199892,3.73846,0.130801,-0.0549784,Three,0.948162,-0.295356,-0.117277,0.301214,0.952898,0.0354288,0.101289,-0.0689179,0.992467
1714313240170883327,3.56993,-0.972562,-0.487121,0.195801,3.72925,0.131207,-0.0549113,Three,0.948172,-0.295333,-0.117254,0.301188,0.952906,0.0354218,0.101271,-0.0689016,0.99247
1714313240177522242,3.56618,-0.970775,-0.486164,0.208897,3.72506,0.131748,-0.0545394,Three,0.948179,-0.295318,-0.117234,0.301172,0.952912,0.035428,0.101251,-0.0688996,0.992472
1714313240184192176,3.57375,-0.972071,-0.487373,0.207029,3.73276,0.13271,-0.054932,Three,0.948184,-0.295309,-0.117221,0.301162,0.952915,0.0354284,0.101239,-0.068895,0.992474
1714313240191953371,3.56397,-0.968165,-0.485628,0.221293,3.72213,0.133639,-0.0544917,Three,0.948177,-0.295332,-0.117212,0.301182,0.952909,0.0354019,0.101237,-0.0688694,0.992476
1714313240199468756,3.56964,-0.968747,-0.486571,0.202052,3.72778,0.134934,-0.0548739,Three,0.948165,-0.295378,-0.117197,0.301225,0.952896,0.0353851,0.101225,-0.0688536,0.992478
1714313240206520253,3.56496,-0.966249,-0.485781,0.202762,3.7225,0.13604,-0.0547437,Three,0.948157,-0.295406,-0.117195,0.301251,0.952889,0.0353616,0.101228,-0.0688335,0.992479
1714313240213377237,3.55382,-0.961544,-0.484384,0.184617,3.71039,0.137218,-0.0548009,Three,0.948156,-0.295406,-0.117198,0.301252,0.952888,0.0353681,0.101228,-0.0688405,0.992479
1714313240220415394,3.55316,-0.959671,-0.484122,0.187592,3.70918,0.138765,-0.054817,Three,0.948162,-0.295395,-0.117176,0.301239,0.952892,0.035368,0.101208,-0.0688325,0.992481
1714313240226219101,3.55676,-0.959436,-0.484644,0.191119,3.71259,0.14008,-0.0548441,Three,0.948156,-0.295399,-0.117214,0.301245,0.952891,0.0353595,0.101247,-0.0688364,0.992477
1714313240232153300,3.55871,-0.958235,-0.485125,0.225204,3.71414,0.141858,-0.0551584,Three,0.94815,-0.295413,-0.117227,0.30126,0.952886,0.0353527,0.10126,-0.0688354,0.992476
1714313240237773502,3.54789,-0.953526,-0.483265,0.200443,3.70227,0.143147,-0.0547339,Three,0.948151,-0.295412,-0.117226,0.301258,0.952887,0.0353475,0.101261,-0.0688301,0.992476
1714313240244257752,3.54452,-0.950624,-0.482688,0.203157,3.69814,0.144913,-0.0546709,Three,0.94815,-0.295411,-0.117235,0.301258,0.952887,0.0353496,0.101269,-0.0688346,0.992475
1714313240250200935,3.53996,-0.947599,-0.482181,0.197175,3.69287,0.146428,-0.0548515,Three,0.948151,-0.295409,-0.117231,0.301256,0.952887,0.0353587,0.101263,-0.068842,0.992475
1714313240255958867,3.54076,-0.945858,-0.482052,0.21001,3.6931,0.148342,-0.0548558,Three,0.948153,-0.295412,-0.117206,0.301258,0.952887,0.0353629,0.101238,-0.0688388,0.992478
